date,title,text,source_name,sentiment,tickers,topics,url
2024-11-12,"Analyst Says Dogecoin Price Could Explode 4,500% To $18 From Here If This Happens","Crypto analyst Ali Martinez predicted that the Dogecoin price could rally significantly, leading to double figures for DOGE. This comes as the crypto market continues to trend upward, with Dogecoin standing out as one of the top gainers.",NewsBTC,Positive,DOGE,,https://www.newsbtc.com/news/dogecoin/dogecoin-price-4500-to-18/
2024-11-12,Dogecoin Price's 100% Rally This Week Triggers a Market Top,"Dogecoin (DOGE) has experienced a dramatic price surge, pushing it to a 42-month high and solidifying its position as the leader among meme coins. This 100% rally over the past week has reignited investor interest, with many hoping for continued growth.",BeInCrypto,Positive,DOGE,,https://beincrypto.com/dogecoin-price-rally-triggers-market-top/
2024-11-12,"$DOGE Defies Gravity: Meme Coin Jumps 140%, Analyst Predicts Price Could Skyrocket to $23","The meme-inspired cryptocurrency Dogecoin ($DOGE) has seen its price skyrocket amid a wider cryptocurrency market rally, and is now trading above the $0.40 mark after rising more than 140% in the last seven days.",CryptoGlobe,Positive,DOGE,,https://www.cryptoglobe.com/latest/2024/11/doge-defies-gravity-meme-coin-jumps-140-analyst-predicts-price-could-skyrocket-to-23/
2024-11-12,Dogecoin's golden cross hints at a rally toward $1 – Is it possible?,"Dogecoin witnessed a golden cross on its weekly chart, hinting at a rally towards $1.",AMBCrypto,Positive,DOGE,tanalysis,https://ambcrypto.com/dogecoins-golden-cross-hints-at-a-rally-toward-1-is-it-possible/
2024-11-12,Mark Cuban Once Called Dogecoin's Simplicity Its Greatest Strength: Here's How Much You'd Have Today If You Put $1000 In The Memecoin When He Made That Remark,"Billionaire entrepreneur and television personality Mark Cuban has been an avid supporter of Dogecoin (CRYPTO: DOGE) over the years, using his public image and social media reach to drive investments in the dog-themed cryptocurrency. What happened: In one such post on X (formerly Twitter) in August 2021, the popular ""shark"" talked about the meme coin's greatest strengths.",Benzinga,Positive,DOGE,,https://www.benzinga.com/markets/cryptocurrency/24/11/41894953/mark-cuban-once-called-dogecoins-simplicity-its-greatest-strength-heres-how-much-youd-have?utm_source=snapi
2024-11-12,DOGE Surges Past $0.41: What's Behind Dogecoin's 252% Monthly Rally?,"Dogecoin breaks through $0.41, marking a three-year high amid a 43.4% daily surge, driven by Bitcoin's new all-time high and strong bullish sentiment across trading platforms.",Blockonomi,Positive,DOGE,,https://blockonomi.com/doge-surges-past-0-41-whats-behind-dogecoins-252-monthly-rally/
2024-11-12,Dogecoin hit $60b market cap; can it reach new all-time high?,"Dogecoin, the original meme coin, has surged remarkably in November, outperforming many top-tier crypto assets in the ongoing bull run. Over the past week alone, Dogecoin (DOGE) has witnessed a massive rally, climbing by an impressive 143%.",Crypto news,Positive,DOGE,,https://crypto.news/dogecoin-hit-60b-market-cap-can-it-reach-new-all-time-high/
2024-11-12,Dogecoin Soars Over 51% as Investors Eye $1 Target: Will Meme Coin Reach This Psychological Level?,"With such a strong rally, it comes as no surprise seeing the coin post very high trading volumes and notable liquidations.",Coinspeaker,Positive,DOGE,,https://www.coinspeaker.com/dogecoin-soars-over-51-investors-eye-1-target-meme-coin-reach-psychological-level/
2024-11-12,"Crypto today: BTC approaches $90K, DOGE eyes $1, AAVE's exchange outflows signal extended rallies","Digital coins continue to ride on Donald Trump's election victory, with the global cryptocurrency market cap challenging GDPs of nations like France and the UK. While Trump-themed tokens join Dogecoin's outperformance in the ongoing bull run, Bitcoin's jump towards $90,000 has triggered optimism in the entire altcoin market.",Invezz,Positive,AAVE|BTC|DOGE,pricemovement,https://invezz.com/news/2024/11/12/crypto-today-btc-approaches-90k-doge-eyes-1-aaves-exchange-outflows-signal-extended-rallies/?utm_source=snapi
2024-11-12,DOGE Price Soars 150% Weekly But This Exploding Metric Hints at Further Gains,Dogecoin's price surge of over $0.4 is fueled by returning whales and a rise in smaller retail wallets accumulating the meme coin.,CryptoPotato,Positive,DOGE,,https://cryptopotato.com/doge-price-soars-150-weekly-but-this-exploding-metric-hints-at-further-gains/
2024-11-12,Dogecoin Price Soars 48% with $1 Price in Sight,Dogecoin's latest surge is largely driven by excitement over tech entrepreneur Elon Musk's support.,CryptoTicker,Positive,DOGE,,https://cryptoticker.io/en/dogecoin-soars-48-percent-with-1-dollar-in-sight/
2024-11-12,Dogecoin Whales Are Active: Are They Buying Or Selling?,On-chain data shows the Dogecoin whales have made a few large transactions during the last 24 hours. Here's what they have been up to.,Bitcoinist,Neutral,DOGE,whales,https://bitcoinist.com/dogecoin-whales-are-active-are-they-buying-selling/
2024-11-12,Dogecoin under the spotlight: the memecoin now has a value of $60 billion,"Launched in December 2013 as a joke, Dogecoin is now one of the major assets in the crypto world with a value of 60 billion dollars.",The Cryptonomist,Positive,DOGE,,https://en.cryptonomist.ch/2024/11/12/dogecoin-under-the-spotlight-the-memecoin-now-has-a-value-of-60-billion/
2024-11-12,Dogecoin's market cap crosses $63 billion after 51% price surge,Analysts say Dogecoin proponent Elon Musk's involvement in the upcoming Trump administration is adding fuel to the memecoin's surge.,The Block,Positive,DOGE,,https://www.theblock.co/post/325704/dogecoin-market-cap-60-billion-usd
2024-11-12,Dogecoin (DOGE): Pivotal Days Are Incoming as Price Hits Cosmic Levels,"As its price soars, Dogecoin is once again reminding everyone of itself after surpassing the $0.40 threshold for the first time in more than three years. This notable surge demonstrates DOGE's continued appeal and speculative strength, which have enthralled both small and major cryptocurrency investors.",UToday,Positive,DOGE,,https://u.today/dogecoin-doge-pivotal-days-are-incoming-as-price-hits-cosmic-levels?utm_source=snapi
2024-11-12,"Dogecoin's Golden Cross Sparks Hype After Meme Coin Doubles Over Last Week: Previous Cycle Saw A 7,000% Rally, Could History Repeat?",Dogecoin (CRYPTO: DOGE) has jumped more than 140% in the last seven days as traders spot a technical pattern that previously preceded a massive price surge in the meme cryptocurrency. What Happened: A “golden cross” — where the 50-day moving average crosses above the 200-day moving average — has appeared in Dogecoin's price chart.,Benzinga,Positive,DOGE,tanalysis,https://www.benzinga.com/markets/cryptocurrency/24/11/41893461/dogecoins-golden-cross-sparks-hype-after-meme-coin-doubles-over-last-week-previous-cycle-s?utm_source=snapi
2024-11-12,Meme Coin Madness: Their Total Market Cap Hits an ATH of Over $120 Billion,DOGE and SHIB account for over 60% of the entire market capitalization of the niche.,CryptoPotato,Positive,DOGE|SHIB,,https://cryptopotato.com/meme-coin-madness-their-total-market-cap-hits-an-ath-of-over-120-billion/
2024-11-12,"Crypto Price Analysis 11-12 BITCOIN: BTC, ETHEREUM: ETH, SOLANA: SOL, DOGECOIN: DOGE, BITTENSOR: TAO, OPTIMISM: OP, CHAINLINK: LINK","Bitcoin (BTC) catapulted to another all-time high, reaching $89,604 before declining marginally, as bulls set their eyes on $90,000 and $100,000. The euphoria over Trump's win shows no signs of waning, and BTC could hit $100,000 before the end of the year if the bull run continues at its current pace.",Crypto Daily,Positive,BTC|DOGE|ETH|LINK|OP|SOL|TAO,tanalysis,https://cryptodaily.co.uk/2024/11/crypto-price-analysis-11-12-bitcoin-btc-ethereum-eth-solana-sol-dogecoin-doge-bittensor-tao-optimism-op-chainlink-link
2024-11-12,Dogecoin Skyrockets 150% This Week to Reach $0.4—A New ATH Beyond $1 is Loading!,The Dogecoin bull run is getting intensified as the token is heading towards higher targets effortlessly. The recent rise of over 250% in the past few days has pushed the token higher to become the 6th largest crypto in the market with a market capitalisation of $60 billion.,CoinPedia,Positive,DOGE,tanalysis,https://coinpedia.org/price-analysis/dogecoin-skyrockets-150-this-week-to-reach-0-4-a-new-ath-beyond-1-is-loading/
2024-11-12,"Beyond Dogecoin: BONK, SHIBA, FLOKI Meme Coins Promise Bull Run","The altcoin season is picking up pace, with the Bitcoin price claiming a new ATH above $89,000. The Meme Coins market cap has crossed the $100 billion mark at $110.26 billion. With more than 50% of its market cap concentrated in Dogecoin's $58.60 billion market cap, smaller-cap Meme Coins showcases a massive upside potential.",CoinPedia,Positive,BONK|DOGE|FLOKI|SHIB,tanalysis,https://coinpedia.org/price-analysis/beyond-dogecoin-bonk-shiba-floki-meme-coins-promise-bull-run/
2024-11-12,Dogecoin Price Prediction: What's Next After 147% Surge?,"Over the last week, Dogecoin has surprised the market by soaring over 150%. Its price went from $0.16824 to as high as $0.42275, and while it's still below its all-time high of $0.7376, excitement is in the air.",CoinPedia,Positive,DOGE,tanalysis|priceforecast,https://coinpedia.org/price-prediction/dogecoin-price-prediction-whats-next-after-147-surge/
2024-11-12,Dogecoin Price Prediction: What's Next After 150% Surge?,"Over the last week, Dogecoin has surprised the market by soaring over 150%. Its price went from $0.16824 to as high as $0.42275, and while it's still below its all-time high of $0.7376, excitement is in the air.",CoinPedia,Positive,DOGE,tanalysis|priceforecast,https://coinpedia.org/price-analysis/dogecoin-price-prediction-whats-next-after-147-surge/
2024-11-12,Dogecoin Fluctuates In A Range On Reaching The $0.30 High,Dogecoin (DOGE) has continued its positive trend and surpassed the predicted price level.,Coin Idol,Positive,DOGE,tanalysis,https://coinidol.com/dogecoin-reaching-high/
2024-11-12,"Bitcoin Adds $20K in a Week, But Dogecoin Performs Even Better",DOGE is the top performer from the larger-cap alts on a weekly scale.,CryptoPotato,Positive,BTC|DOGE,pricemovement,https://cryptopotato.com/bitcoin-adds-20k-in-a-week-but-dogecoin-performs-even-better/
2024-11-12,Will Dogecoin Price Soar To $1.8 After Clearing A 3-Year Resistance?,"Dogecoin price recorded 43.4% extended gains over the last 24 hours and is now trading at $0.4050. This increase follows Bitcoin's aggressive surge to a new all-time high of $89,561.",Coingape,Positive,DOGE,,https://coingape.com/markets/will-dogecoin-price-soar-to-1-8-after-clearing-a-3-year-resistance/
2024-11-12,Dogecoin Surges 45% as Bitcoin Hits New ATH Amid Post-Election Optimism,"Dogecoin ($DOGE) is back in the spotlight as it surges to a 3-year high, crossing the $0.41 mark. The post Dogecoin Surges 45% as Bitcoin Hits New ATH Amid Post-Election Optimism appeared first on Cryptonews.",Cryptonews,Positive,BTC|DOGE,,https://cryptonews.com/news/dogecoin-surges-45-as-bitcoin-hits-new-ath-amid-post-election-optimism/
2024-11-12,Dogecoin Rockets 48% as Traders Target $1 Price Next,Much of the current rally has been fueled by bullish sentiment around the meme's endorsement by technology entrepreneur Elon Musk in the Trump administration.,Coindesk,Positive,DOGE,,https://www.coindesk.com/markets/2024/11/12/dogecoin-rockets-48-as-traders-target-1-price-next/
2024-11-12,"Crypto Price LIVE (Nov 12th, 2024): Bitcoin Price Today Hits New ATH of $89k | Dogecoin Price Surges 33%!","The crypto market today has seen significant shifts, with the market cap shooting up by 7.36% in 24 hours to claim the $2.98 trillion mark. The bullish momentum was catalyzed by a remarkable spike in trading volumes, which rose by 33.24% to $304.65 billion.",CoinPedia,Positive,BTC|DOGE,pricemovement,https://coinpedia.org/news/crypto-price-live-nov-12th-2024-bitcoin-price-today-hits-new-ath-of-89k-dogecoin-price-surges-33/
2024-11-12,Dogecoin flips Ripple (XRP): Is $1 next for DOGE after THIS milestone?,"Dogecoin flipping Ripple marks a key milestone. As it evolves from a volatile token to one with real use cases, its potential to reach $1 grows stronger.",AMBCrypto,Positive,DOGE|XRP,,https://ambcrypto.com/dogecoin-flips-ripple-xrp-is-1-next-for-doge-after-this-milestone/
2024-11-11,"Much Wow! Dogecoin Is Now Larger Than Ford, Adidas, Lululemon, Roblox: 15 Companies Worth Less Than Meme Crypto","Meme cryptocurrency Dogecoin (CRYPTO: DOGE) is soaring in price and valuation, up more than 80% in the past week and setting new 52-week highs. With the latest push in valuation, Dogecoin passed the valuation of some well-known global companies.",Benzinga,Positive,DOGE,,https://www.benzinga.com/markets/cryptocurrency/24/11/41890024/much-wow-dogecoin-is-now-larger-than-ford-adidas-lululemon-roblox-15-companies-worth-less-?utm_source=snapi
2024-11-11,"10,000% Gains Lure Dogecoin Holders to This New Project","Dogecoin has surged 99.2% over the past week, trading at $0.31 and attracting significant interest from investors, while a new project promises similar potential for gains, captivating the attention of DOGE holders. The post 10,000% Gains Lure Dogecoin Holders to This New Project appeared first on Cryptonews.",Cryptonews,Positive,DOGE,,https://cryptonews.com/news/10000-gains-lure-dogecoin-holders-to-this-new-project-cas/
2024-11-11,Dogecoin To As High As $23? This Pattern Could Hint So,"An analyst has pointed out a historical Dogecoin pattern that could suggest DOGE might see a bull run to as high as $23 this time around. Dogecoin Could Be About To Go Parabolic According To This Pattern In a new post on X, analyst Ali Martinez has discussed about where Dogecoin could be going next based on the pattern that has been observed during previous bull markets.",NewsBTC,Positive,DOGE,,https://www.newsbtc.com/news/dogecoin/dogecoin-high-as-23-this-pattern-could-hint/
2024-11-11,Analyst Reveals Why Dogecoin Price Could Reach $10 As Infamous Inverse Head And Shoulders Pattern Returns,"A crypto analyst has identified a new technical indicator in the Dogecoin price chart called the Inverse Head and Shoulders pattern,” believing it could be a strong signal for a bullish surge.",Bitcoinist,Positive,DOGE,,https://bitcoinist.com/dogecoin-price-could-reach-10/
2024-11-11,The MicroStrategy of Dogecoin? This Firm Is Amassing DOGE as a Treasury Reserve Asset,"As Dogecoin punches past a three-year high price, a Canadian company aims to legitimize the meme coin through investment and infrastructure.",Decrypt,Positive,DOGE,regulations,https://decrypt.co/291155/microstrategy-dogecoin-spirit-blockchain-capital
